adm4Pcode,adm4NameLa,adm3NameLa,adm2NameLa,adm1NameLa,Population,codeName_3,POINT_X,POINT_Y
UKR1420986203,Semyhiria,Novoluhanska,Bakhmutskyi,Donetska,347,village,38.1444405,48.4679536
UKR1421785507,Serhiivka,Respublikanska,Nikolskyi,Donetska,213,village,37.21167645,47.27218115
UKR1423087603,Krymky,Lymanska,Lymanskyi,Donetska,130,village,37.55154175,49.14486505
UKR1420955402,Krynychne,Luhanska,Bakhmutskyi,Donetska,41,village,38.27294625,48.50979937
UKR1421584004,Novohnativka,Mykolaivska,Volnovaskyi,Donetska,722,village,37.69317155,47.64189088
UKR1421585605,Shevchenko,Oktiabrska,Volnovaskyi,Donetska,99,village,37.532927,47.49438389
UKR1421787005,Shevchenko,Topolynska,Nikolskyi,Donetska,429,village,37.45277655,47.25386468
UKR1423682805,Shevchenko,Kozatska,Novoazovskyi,Donetska,235,village,37.98394662,47.27095596
UKR1423981105,Shevchenko,Berdianska,Manhushskyi,Donetska,115,village,37.42205746,47.11481603
UKR1421781104,Pannivka,Boivska,Nikolskyi,Donetska,137,village,37.2467605,47.1957925
UKR1425586504,Panteleimonivka,Rozivska,Yasynuvatskyi,Donetska,77,village,37.77268782,48.29966004
UKR1423385202,Paraskoviivka,Novomykhailivska,Marinskyi,Donetska,52,village,37.44632802,47.86692965
UKR1420386607,Pasichne,Petrivska Druha,Oleksandrivskyi,Donetska,54,village,36.79581018,48.69734516
UKR1423686005,Patriotychne,Rozivska,Novoazovskyi,Donetska,405,village,38.00763839,47.17054437
UKR1421787003,Pervomaiske,Topolynska,Nikolskyi,Donetska,133,village,37.38066106,47.26887864
UKR1424882908,Shevchenko,Lukivska,Boikivskyi,Donetska,205,village,37.93091524,47.38587428
UKR1425284505,Shevchenko,Maloorlivska,Shakhtarskyi,Donetska,64,village,38.37096602,48.17750311
UKR1425286903,Shevchenko,Rozivska,Shakhtarskyi,Donetska,490,village,38.29878009,48.15548097
UKR1422788305,Shevchenko Pershe,Malynivska,Pokrovskyi,Donetska,44,village,37.40558815,48.37029756
UKR1423086503,Serednie,Lymanska,Lymanskyi,Donetska,156,village,37.7081827,49.12324018
UKR1425284502,Komyshatka,Maloorlivska,Shakhtarskyi,Donetska,505,village,38.35616473,48.23904861
UKR1422085007,Ivanivka,Shakhivska,Dobropilskyi,Donetska,54,village,37.22849641,48.44024202
UKR1423085404,Ivanivka,Lymanska,Lymanskyi,Donetska,129,village,37.94790723,49.11157763
UKR1424256501,Ivanivka,Cherkaska,Slovianskyi,Donetska,141,village,37.34905684,48.91891354
UKR1424881902,Ivanivka,Konkovska,Boikivskyi,Donetska,167,village,38.1727755,47.3427673
UKR1423310602,Stari Terny,Kurakhivska,Marinskyi,Donetska,8,village,37.20838576,48.01379339
UKR1412046503,Staropetrivske,Karlo-Marksivska,Yenakiivska,Donetska,485,village,38.15132662,48.21856002
UKR1423984405,Ohorodnie,Melekinska,Manhushskyi,Donetska,114,village,37.37151468,47.01099837
UKR1423683304,Verkhnoshyrokivske,Krasnoarmiiska,Novoazovskyi,Donetska,282,village,37.86393723,47.23600191
UKR1421787002,Krynychne,Topolynska,Nikolskyi,Donetska,269,village,37.346531,47.27420516
UKR1424280303,Maiachka,Cherkaska,Slovianskyi,Donetska,95,village,37.34052697,48.77022561
UKR1424881904,Oleksandrivske,Konkovska,Boikivskyi,Donetska,8,village,38.09174325,47.28862344
UKR1424883606,Chyrylianske,Michurinska,Boikivskyi,Donetska,137,village,38.18680684,47.50311826
UKR1422485004,Rusyn Yar,Poltavska,Kostiantynivskyi,Donetska,199,village,37.50319481,48.44998005
UKR1422086609,Pankivka,Shakhivska,Dobropilskyi,Donetska,84,village,37.331084,48.43698649
UKR1421557104,Nova Olenivka,Olenivska,Volnovaskyi,Donetska,99,village,37.70279064,47.81626056
UKR1425584304,Stepove,Orlivska,Yasynuvatskyi,Donetska,62,village,37.67887293,48.19562608
UKR1420980304,Pidhorodne,Bakhmutska,Bakhmutskyi,Donetska,163,village,38.03090262,48.63648548
UKR1421557202,Pilne,Olhynska,Volnovaskyi,Donetska,332,village,37.51803122,47.7226627
UKR1424584608,Stroitel,Novokaterynivska,Starobeshivskyi,Donetska,402,village,38.22161847,47.71652481
UKR1420982004,Striapivka,Volodymyrivska,Bakhmutskyi,Donetska,50,village,38.1542665,48.6711041
UKR1411246505,Sukha Balka,Novhorodska,Toretska,Donetska,649,village,37.76648484,48.32754871
UKR1410666701,Riasne,Panteleimonivska,Horlivska,Donetska,9,village,38.01944329,48.17045558
UKR1424883207,Sadky,Mykhailivska,Boikivskyi,Donetska,134,village,38.19045575,47.37826763
UKR1422088803,Hulive,Shylivska,Dobropilskyi,Donetska,116,village,36.97012764,48.37300033
UKR1423085405,Kolodiazi,Lymanska,Lymanskyi,Donetska,340,village,37.8865115,49.08473542
UKR1420980507,Nahirne,Berestivska,Bakhmutskyi,Donetska,14,village,38.244317,48.741347
UKR1425587603,Kashtanove,Spartakivska,Yasynuvatskyi,Donetska,58,village,37.82484938,48.12323477
UKR1420685002,Kvashyne,Lysychenska,Amvrosiivskyi,Donetska,122,village,38.58794415,47.74581014
UKR1424586009,Kypucha Krynytsia,Petrivska,Starobeshivskyi,Donetska,32,village,37.93370102,47.69203609
UKR1424582403,Verezamske,Marianivska,Starobeshivskyi,Donetska,41,village,38.00938096,47.82864641
UKR1424581807,Pobieda,Kumachivska,Starobeshivskyi,Donetska,727,village,38.27491149,47.60303954
UKR1422484003,Podilske,Mykolaivska,Kostiantynivskyi,Donetska,60,village,37.7773295,48.57237764
UKR1424883208,Ternivka,Mykhailivska,Boikivskyi,Donetska,65,village,38.12789314,47.37547982
UKR1421282406,Fedorivka,Komarska,Velykonovosilkivskyi,Donetska,314,village,36.75759044,47.94978871
UKR1422088807,Novooleksandrivka,Shylivska,Dobropilskyi,Donetska,74,village,37.07170605,48.35363605
UKR1422784006,Novooleksandrivka,Novotroitska,Pokrovskyi,Donetska,138,village,36.99165043,48.18995708
UKR1425585602,Vodiane,Piskivska,Yasynuvatskyi,Donetska,319,village,37.67444093,48.09515681
UKR1423387402,Berezove,Stepnenska,Marinskyi,Donetska,575,village,37.58171476,47.76654603
UKR1411570501,Bokove,Bilozerska,Dobropilska,Donetska,124,village,37.02848975,48.52156514
UKR1420685203,Bondarevske,Metalistivska,Amvrosiivskyi,Donetska,508,village,38.28245425,47.84735738
UKR1422485803,Vodiane Druhe,Tarasivska,Kostiantynivskyi,Donetska,26,village,37.50016841,48.33362505
UKR1422482703,Berestok,Illichivska,Kostiantynivskyi,Donetska,454,village,37.69505159,48.47596641
UKR1421587202,Blyzhnie,Rybynska,Volnovaskyi,Donetska,891,village,37.548326,47.60737384
UKR1420688203,Kalynove,Uspenska,Amvrosiivskyi,Donetska,223,village,38.69683499,47.75286356
UKR1422786002,Kalynivka,Serhiivska,Pokrovskyi,Donetska,139,village,36.831744,48.34126091
UKR1424881903,Bilokrynychne,Konkovska,Boikivskyi,Donetska,99,village,38.10535765,47.32118067
UKR1414447101,Balka,Pervomaiska,Snizhnianska,Donetska,47,village,38.73345335,47.97010683
UKR1415346405,Chumaky,Stizhkivska,Shakhtarska,Donetska,19,village,38.46635056,48.08666139
UKR1420910201,Bulavyne,Vuhlehirska,Bakhmutskyi,Donetska,61,village,38.35836281,48.30302843
UKR1421286602,Burlatske,Shevchenkivska,Velykonovosilkivskyi,Donetska,203,village,36.74305174,47.89048695
UKR1424583503,Burne,Novozarivska,Starobeshivskyi,Donetska,31,village,38.2321445,47.69985133
UKR1422781603,Vovche,Ivanivska,Pokrovskyi,Donetska,103,village,37.48846361,48.23426083
UKR1423385402,Vovchenka,Novoselydivska,Marinskyi,Donetska,243,village,37.3539173,48.00809418
UKR1423084302,Vovchyi Yar,Lymanska,Lymanskyi,Donetska,31,village,37.66294525,49.20216202
UKR1425285605,Kumshatske,Nikishynska,Shakhtarskyi,Donetska,158,village,38.50548129,48.20728057
UKR1425584303,Lastochkyne,Orlivska,Yasynuvatskyi,Donetska,617,village,37.68102213,48.14791464
UKR1413567803,Lebiazhe,Krynychanska,Makiivska,Donetska,18,village,37.9452729,48.18654141
UKR1425555301,Voskhod,Zhelannivska,Yasynuvatskyi,Donetska,52,village,37.5317885,48.22515218
UKR1422783003,Yelyzavetivka,Myroliubivska,Pokrovskyi,Donetska,1390,village,37.44939334,48.30361739
UKR1410665301,Hladosove,Holmivska,Horlivska,Donetska,121,village,38.06767715,48.43391927
UKR1423984404,Hlyboke,Melekinska,Manhushskyi,Donetska,116,village,37.39607837,46.99745248
UKR1421587903,Kropyvnytske,Stepnianska,Volnovaskyi,Donetska,280,village,37.21767003,47.62033448
UKR1425587604,Kruta Balka,Spartakivska,Yasynuvatskyi,Donetska,305,village,37.82289901,48.14477344
UKR1420386903,Holubivka,Ocheretynska,Oleksandrivskyi,Donetska,66,village,37.12990203,48.69685606
UKR1420985702,Holubivka,Minkivska,Bakhmutskyi,Donetska,40,village,37.85290808,48.72525418
UKR1424580505,Horbatenko,Oleksandrivska,Starobeshivskyi,Donetska,69,village,38.09811949,47.76080528
UKR1425555202,Betmanove,Verkhnotoretska,Yasynuvatskyi,Donetska,913,village,37.91382567,48.26256224
UKR1422088002,Krasnoiarske,Svitlivska,Dobropilskyi,Donetska,814,village,37.12299872,48.41865307
UKR1423384502,Kreminets,Luhanska,Marinskyi,Donetska,338,village,37.61834174,47.91632449
UKR1420681004,Krynychky,Artemivska,Amvrosiivskyi,Donetska,26,village,38.705359,47.86451943
UKR1420685402,Ahronomichne,Mnohopilska,Amvrosiivskyi,Donetska,361,village,38.189352,47.8579666
UKR1421556500,Hrafske,Blahodatnenska,Volnovaskyi,Donetska,521,urban type village,37.4136675,47.6764237
UKR1420685403,Verkhnoosykove,Mnohopilska,Amvrosiivskyi,Donetska,245,village,38.23133842,47.81110474
UKR1422783805,Nadezhdynka,Novoielyzavetivska,Pokrovskyi,Donetska,325,village,37.00493313,48.14278425
UKR1425585402,Nevelske,Pervomaiska,Yasynuvatskyi,Donetska,286,village,37.5784064,48.05899644
UKR1420681503,Nyzhnokrynske,Biloiarivska,Amvrosiivskyi,Donetska,602,village,38.62643,47.78492001
UKR1423083205,Nove,Lymanska,Lymanskyi,Donetska,880,village,37.83950285,49.16392756
UKR1422088003,Novyi Donbas,Svitlivska,Dobropilskyi,Donetska,549,village,37.18095127,48.45043328
UKR1413591509,Novyi Svit,Verkhnokrynska,Makiivska,Donetska,187,village,38.10270003,48.14752422
UKR1413569600,Kolosnykove,Proletarska,Makiivska,Donetska,607,urban type village,38.06245017,48.04648189
UKR1422783604,Tymofiivka,Novooleksandrivska,Pokrovskyi,Donetska,33,village,37.4895089,48.28125074
UKR1425286807,Tymofiivka,Rozsypnenska,Shakhtarskyi,Donetska,80,village,38.55419157,48.19666212
UKR1424283506,Tykhonivka,Malynivska,Slovianskyi,Donetska,128,village,37.79185875,48.71998115
UKR1421284406,Tolstoi,Piddubnenska,Velykonovosilkivskyi,Donetska,176,village,36.684012,48.0375755
UKR1420383803,Kuroidivka,Krynychanska,Oleksandrivskyi,Donetska,84,village,37.05994257,48.62997576
UKR1422483503,Kurtivka,Kindrativska,Kostiantynivskyi,Donetska,352,village,37.62615578,48.61155227
UKR1422081103,Kutuzovka,Hannivska,Dobropilskyi,Donetska,68,village,37.18670534,48.49007788
UKR1423686604,Kovske,Samiilivska,Novoazovskyi,Donetska,66,village,38.23938243,47.23716767
UKR1423610102,Kozlivka,Novoazovska,Novoazovskyi,Donetska,114,village,38.08705883,47.17458862
UKR1415346003,Lobanivka,Serdytenska,Shakhtarska,Donetska,24,village,38.37394885,48.06780393
UKR1425585603,Lozove,Piskivska,Yasynuvatskyi,Donetska,366,village,37.64280775,48.00113657
UKR1422781606,Lozuvatske,Ivanivska,Pokrovskyi,Donetska,17,village,37.5163275,48.27661113
UKR1423385802,Maksymivka,Novoukrainska,Marinskyi,Donetska,793,village,37.10380621,47.89168389
UKR1421781102,Malynivka,Boivska,Nikolskyi,Donetska,1098,village,37.23557575,47.17340879
UKR1421557101,Malynove,Olenivska,Volnovaskyi,Donetska,92,village,37.71989075,47.83708714
UKR1422084409,Raksha,Kryvorizka,Dobropilskyi,Donetska,50,village,36.9705908,48.4729813
UKR1422083305,Kucheriv Yar,Zolotokolodiazka,Dobropilskyi,Donetska,248,village,37.27498182,48.5077436
UKR1421585603,Lazarivka,Oktiabrska,Volnovaskyi,Donetska,65,village,37.46283097,47.48522543
UKR1422786506,Preobrazhenka,Sribnenska,Pokrovskyi,Donetska,56,village,36.979223,48.11555694
UKR1420386905,Hromova Balka,Ocheretynska,Oleksandrivskyi,Donetska,70,village,37.084877,48.71018927
UKR1422083303,Hruzke,Zolotokolodiazka,Dobropilskyi,Donetska,176,village,37.2906665,48.5501175
UKR1421284402,Hrushivske,Piddubnenska,Velykonovosilkivskyi,Donetska,8,village,36.71247502,48.04604686
UKR1421781805,Fedorivka,Zelenoiarska,Nikolskyi,Donetska,520,village,37.12480221,47.20700269
UKR1423682803,Porokhnia,Kozatska,Novoazovskyi,Donetska,59,village,38.0289805,47.24650042
UKR1423385803,Prechystivka,Novoukrainska,Marinskyi,Donetska,895,village,37.07159606,47.77998279
UKR1412946201,Pryvillia,Krasnotorska,Kramatorska,Donetska,288,village,37.38291243,48.70786361
UKR1422483703,Maiske,Markivska,Kostiantynivskyi,Donetska,104,village,37.778145,48.62431903
UKR1421284802,Makarivka,Staromaiorska,Velykonovosilkivskyi,Donetska,258,village,36.79984279,47.77748721
UKR1420387305,Novopetrivka,Spasko-Mykhailivska,Oleksandrivskyi,Donetska,122,village,36.85809422,48.59858244
UKR1423610101,Huselshchykove,Novoazovska,Novoazovskyi,Donetska,636,village,38.08310467,47.15963812
UKR1421557201,Lisne,Olhynska,Volnovaskyi,Donetska,101,village,37.49003898,47.6685942
UKR1421755101,Lisne,Nikolska,Nikolskyi,Donetska,65,village,37.30252789,47.16593555
UKR1425280502,Ternove,Velykoshyshivska,Shakhtarskyi,Donetska,423,village,38.56244614,48.00945157
UKR1424284604,Tetianivka,Maiakivska,Slovianskyi,Donetska,602,village,37.5855225,49.03559447
UKR1412046805,Puteprovid,Korsunska,Yenakiivska,Donetska,67,village,38.05090162,48.15100814
UKR1423981104,Prymiske,Berdianska,Manhushskyi,Donetska,354,village,37.45319289,47.1213991
UKR1424883206,Lavrynove,Mykhailivska,Boikivskyi,Donetska,132,village,38.186705,47.35222815
UKR1420381009,Rozdollia,Bezzabotivska,Oleksandrivskyi,Donetska,139,village,37.00879666,48.68974005
UKR1422755605,Razine,Novoekonomichna,Pokrovskyi,Donetska,147,village,37.31272712,48.36588673
UKR1423085406,Novosadove,Lymanska,Lymanskyi,Donetska,32,village,37.9700296,49.12618382
UKR1424584605,Prokhorivske,Novokaterynivska,Starobeshivskyi,Donetska,218,village,38.15103263,47.72383925
UKR1422785005,Pustynka,Petrivska,Pokrovskyi,Donetska,74,village,37.18199428,48.15850873
UKR1422483003,Pleshchiivka,Katerynivska,Kostiantynivskyi,Donetska,591,village,37.77867697,48.45690018
UKR1423310101,Pobieda,Marinska,Marinskyi,Donetska,144,village,37.45993118,47.9157208
UKR1424883205,Novooleksandrivka,Mykhailivska,Boikivskyi,Donetska,111,village,38.25546551,47.3934161
UKR1422785004,Novooleksiivka,Petrivska,Pokrovskyi,Donetska,177,village,37.20670446,48.13260693
UKR1425587602,Vesele,Spartakivska,Yasynuvatskyi,Donetska,569,village,37.7256277,48.06311175
UKR1422085503,Vesele Pole,Novovodianska,Dobropilskyi,Donetska,52,village,37.10359631,48.53848623
UKR1423388502,Veselyi Hai,Uspenivska,Marinskyi,Donetska,164,village,37.25840235,47.89960785
UKR1420682006,Novoklynivka,Blahodatnivska,Amvrosiivskyi,Donetska,227,village,38.4527015,47.85885121
UKR1422084406,Novokryvorizhzhia,Kryvorizka,Dobropilskyi,Donetska,71,village,36.89505175,48.487711
UKR1424581203,Pishchane,Komunarivska,Starobeshivskyi,Donetska,401,village,37.870079,47.77117026
UKR1420982303,Platonivka,Dronivska,Bakhmutskyi,Donetska,42,village,38.0133256,48.89673088
UKR1422755602,Fedorivka,Novoekonomichna,Pokrovskyi,Donetska,64,village,37.286017,48.38021361
UKR1420385503,Lvivka,Mykhailivska,Oleksandrivskyi,Donetska,212,village,37.3121023,48.76079629
UKR1424281504,Mazanivka,Dolynska,Slovianskyi,Donetska,12,village,37.350668,48.99374177
UKR1424285702,Maidan,Cherkaska,Slovianskyi,Donetska,1019,village,37.240473,48.85398496
UKR1420686005,Olhynske,Novoivanivska,Amvrosiivskyi,Donetska,223,village,38.39899775,47.72038545
UKR1424584603,Liubivka,Novokaterynivska,Starobeshivskyi,Donetska,190,village,38.15587194,47.6934182
UKR1411246503,Leonidivka,Novhorodska,Toretska,Donetska,115,village,37.7987278,48.37124369
UKR1422088806,Lyman,Shylivska,Dobropilskyi,Donetska,103,village,36.86582064,48.40961234
UKR1420985904,Lypivka,Nykyforivska,Bakhmutskyi,Donetska,6,village,37.87009879,48.7823754
UKR1413566501,Lypove,Nyzhnokrynska,Makiivska,Donetska,115,village,38.17220665,48.08826337
UKR1420989909,Lypove,Yakovlivska,Bakhmutskyi,Donetska,56,village,38.30366,48.72410961
UKR1424587505,Novomykhailivka,Sontsevska,Starobeshivskyi,Donetska,50,village,38.042276,47.55806418
UKR1420387304,Kurytsyne,Spasko-Mykhailivska,Oleksandrivskyi,Donetska,107,village,36.99333525,48.56309236
UKR1420387503,Novoiverske,Stepanivska,Oleksandrivskyi,Donetska,94,village,36.96159589,48.60167978
UKR1425587307,Novokalynove,Soloviovska,Yasynuvatskyi,Donetska,521,village,37.6836365,48.24210849
UKR1422085505,Vesna,Novovodianska,Dobropilskyi,Donetska,80,village,37.06951475,48.58801659
UKR1420682008,Rodnyky,Blahodatnivska,Amvrosiivskyi,Donetska,522,village,38.41867019,47.83657638
UKR1424586007,Rodnykove,Petrivska,Starobeshivskyi,Donetska,417,village,37.937479,47.68603417
UKR1420387306,Novoserhiivka,Spasko-Mykhailivska,Oleksandrivskyi,Donetska,17,village,36.91537582,48.53746083
UKR1420985005,Odradivka,Kodemska,Bakhmutskyi,Donetska,152,village,38.01967929,48.5040854
UKR1413566503,Orikhove,Nyzhnokrynska,Makiivska,Donetska,371,village,38.10535298,48.1009276
UKR1424283504,Orikhuvatka,Malynivska,Slovianskyi,Donetska,172,village,37.77581175,48.80506903
UKR1421285205,Orlynske,Staromlynivska,Velykonovosilkivskyi,Donetska,173,village,36.76448235,47.65031093
UKR1422055504,Novoviktorivka,Sviatohorivska,Dobropilskyi,Donetska,56,village,36.9799315,48.53374352
UKR1412046803,Krynychky,Korsunska,Yenakiivska,Donetska,84,village,38.04796939,48.16572158
UKR1413591505,Krasna Zoria,Verkhnokrynska,Makiivska,Donetska,143,village,38.11758963,48.14038193
UKR1421785005,Nazarivka,Novokrasnivska,Nikolskyi,Donetska,92,village,37.11340896,47.32872284
UKR1421255102,Neskuchne,Velykonovosilkivska,Velykonovosilkivskyi,Donetska,729,village,36.80801066,47.81982261
UKR1423683303,Kulykove,Krasnoarmiiska,Novoazovskyi,Donetska,74,village,37.8875585,47.23067699
UKR1424581805,Kultura,Kumachivska,Starobeshivskyi,Donetska,94,village,38.315758,47.66301097
UKR1420684005,Fedorivka,Zelenivska,Amvrosiivskyi,Donetska,253,village,38.1989645,47.94201171
UKR1420981008,Fedorivka,Vasiukivska,Bakhmutskyi,Donetska,410,village,38.04962579,48.76475955
UKR1421781803,Luhove,Zelenoiarska,Nikolskyi,Donetska,89,village,36.88583014,47.17880884
UKR1424581806,Luzhky,Kumachivska,Starobeshivskyi,Donetska,77,village,38.25972485,47.58400818
UKR1422755302,Krasnyi Yar,Hrodivska,Pokrovskyi,Donetska,206,village,37.335731,48.2435216
UKR1424280307,Novoselivka,Cherkaska,Slovianskyi,Donetska,861,village,37.46655164,48.82045273
UKR1420988002,Krasnopolivka,Rozdolivska,Bakhmutskyi,Donetska,0,village,38.04749,48.72931878
UKR1424281503,Krasnopillia,Dolynska,Slovianskyi,Donetska,327,village,37.413744,48.98826988
UKR1422485804,Zelene Pole,Tarasivska,Kostiantynivskyi,Donetska,29,village,37.57625876,48.33015494
UKR1422756304,Novoserhiivka,Udachnenska,Pokrovskyi,Donetska,362,village,36.96693425,48.19842653
UKR1421281403,Novosilka,Zelenopilska,Velykonovosilkivskyi,Donetska,104,village,36.68518698,47.83850618
UKR1420381007,Novostepanivka,Bezzabotivska,Oleksandrivskyi,Donetska,270,village,37.008017,48.68325045
UKR1421582802,Novotatarivka,Ivanivska,Volnovaskyi,Donetska,78,village,37.358771,47.5532172
UKR1422781607,Novotoretske,Ivanivska,Pokrovskyi,Donetska,22,village,37.4147705,48.28791997
UKR1422083306,Novotroitske,Zolotokolodiazka,Dobropilskyi,Donetska,192,village,37.22067875,48.58089
UKR1425282304,Zrubne,Dmytrivska,Shakhtarskyi,Donetska,108,village,38.8790295,47.99665895
UKR1420986505,Ivanhrad,Opytnenska,Bakhmutskyi,Donetska,167,village,38.02813809,48.5552759
UKR1422783206,Memryk,Mykhailivska,Pokrovskyi,Donetska,398,village,37.39741898,48.12343335
UKR1420386601,Mykilske,Petrivska Druha,Oleksandrivskyi,Donetska,286,village,36.77642259,48.68804448
UKR1425585403,Netailove,Pervomaiska,Yasynuvatskyi,Donetska,1141,village,37.5506195,48.1091838
UKR1420986002,Nyzhnie Lozove,Novohryhorivska,Bakhmutskyi,Donetska,11,village,38.34812759,48.40510821
UKR1421282404,Zaporizhzhia,Komarska,Velykonovosilkivskyi,Donetska,106,village,36.7701625,48.03175581
UKR1422786503,Zaporizhzhia,Sribnenska,Pokrovskyi,Donetska,238,village,36.99308927,48.10380157
UKR1424583506,Zelene,Novozarivska,Starobeshivskyi,Donetska,67,village,38.10489854,47.63397249
UKR1420688205,Manych,Uspenska,Amvrosiivskyi,Donetska,76,village,38.74492858,47.75567407
UKR1420384409,Marivka,Myrnodolynska,Oleksandrivskyi,Donetska,250,village,36.784873,48.61759713
UKR1422083309,Marivka,Zolotokolodiazka,Dobropilskyi,Donetska,56,village,37.16712312,48.56565463
UKR1420955404,Myronivka,Luhanska,Bakhmutskyi,Donetska,58,village,38.26472819,48.49119314
UKR1422755604,Mykhailivka,Novoekonomichna,Pokrovskyi,Donetska,60,village,37.3646133,48.30179256
UKR1425286003,Mykhailivka,Orlovo-Ivanivska,Shakhtarskyi,Donetska,653,village,38.430646,48.14898737
UKR1420984503,Midna Ruda,Klynivska,Bakhmutskyi,Donetska,9,village,38.2070455,48.5570552
UKR1420383305,Shostakivka,Iverska,Oleksandrivskyi,Donetska,477,village,36.92053159,48.66951451
UKR1420386603,Zelenyi Brid,Petrivska Druha,Oleksandrivskyi,Donetska,144,village,36.74493925,48.69408235
UKR1421581203,Zelenyi Hai,Valerianivska,Volnovaskyi,Donetska,79,village,37.46214759,47.65186809
UKR1424883203,Zelenyi Hai,Mykhailivska,Boikivskyi,Donetska,118,village,38.25683523,47.41837769
UKR1421280802,Zelenyi Kut,Bahatyrska,Velykonovosilkivskyi,Donetska,58,village,36.89537808,48.02184446
UKR1424855101,Zernove,Telmanivska,Boikivskyi,Donetska,211,village,38.0970815,47.40336297
UKR1424280502,Varvarivka,Andriivska,Slovianskyi,Donetska,44,village,37.30999014,48.64618741
UKR1421285203,Zavitne Bazhannia,Staromlynivska,Velykonovosilkivskyi,Donetska,513,village,36.81910356,47.72183718
UKR1423056401,Zakitne,Lymanska,Lymanskyi,Donetska,568,village,37.951088,48.89891826
UKR1420987003,Zaliznianske,Paraskoviivska,Bakhmutskyi,Donetska,2,village,37.94614633,48.70121725
UKR1425285602,Vesele,Nikishynska,Shakhtarskyi,Donetska,23,village,38.576021,48.21628553
UKR1424282407,Mykilske,Khrestyshchenska,Slovianskyi,Donetska,473,village,37.456906,48.92095585
UKR1424882905,Mykolaivka,Lukivska,Boikivskyi,Donetska,254,village,37.85879187,47.36990029
UKR1420985003,Mykolaivka,Kodemska,Bakhmutskyi,Donetska,16,village,38.03243334,48.48610638
UKR1420988003,Mykolaivka,Rozdolivska,Bakhmutskyi,Donetska,43,village,38.05359025,48.74479444
UKR1424582407,Obilne,Marianivska,Starobeshivskyi,Donetska,250,village,37.877099,47.82945741
UKR1420682502,Kosharne,Vasylivska,Amvrosiivskyi,Donetska,72,village,38.44633344,47.66922721
UKR1411246507,Yurivka,Novhorodska,Toretska,Donetska,32,village,37.8296178,48.31322409
UKR1422088809,Yurivka,Shylivska,Dobropilskyi,Donetska,205,village,36.90075842,48.38537088
UKR1423955502,Yurivka,Yaltynska,Manhushskyi,Donetska,296,village,37.19603006,46.9367949
UKR1424283507,Yurkivka,Malynivska,Slovianskyi,Donetska,34,village,37.7994725,48.77680036
UKR1423685504,Sosnivske,Prymorska,Novoazovskyi,Donetska,33,village,37.90792766,47.2973343
UKR1424882402,Kotliarevske,Kuznetsovo-Mykhailivska,Boikivskyi,Donetska,36,village,38.29079595,47.47177118
UKR1423686602,Vaniushkyne,Samiilivska,Novoazovskyi,Donetska,57,village,38.270198,47.25464062
UKR1420355101,Varvarivka,Oleksandrivska,Oleksandrivskyi,Donetska,329,village,36.92721114,48.77496743
UKR1425582102,Vesele,Krasnohorivska,Yasynuvatskyi,Donetska,147,village,37.75737862,48.18935523
UKR1424882904,Kaplany,Lukivska,Boikivskyi,Donetska,4,village,37.855743,47.33630931
UKR1421284403,Myrne,Piddubnenska,Velykonovosilkivskyi,Donetska,587,village,36.709605,47.98781085
UKR1423381103,Karlivka,Halytsynivska,Marinskyi,Donetska,414,village,37.49454014,48.11132777
UKR1412046809,Shchebenka,Korsunska,Yenakiivska,Donetska,357,village,38.14112286,48.18942543
UKR1420986509,Yahidne,Opytnenska,Bakhmutskyi,Donetska,318,village,37.98387553,48.62989313
UKR1423381507,Yantarne,Dachnenska,Marinskyi,Donetska,148,village,37.16229689,47.94051034
UKR1421286403,Yasna Poliana,Shakhtarska,Velykonovosilkivskyi,Donetska,434,village,37.030104,47.87850013
UKR1425281202,Balochne,Hrabivska,Shakhtarskyi,Donetska,18,village,38.54965212,48.11485205
UKR1421782202,Kyrylivka,Kalchytska,Nikolskyi,Donetska,411,village,37.67386675,47.31989975
UKR1420686002,Kyselivka,Novoivanivska,Amvrosiivskyi,Donetska,52,village,38.4610465,47.74935961
UKR1424586802,Vasylivka,Rozdolnenska,Starobeshivskyi,Donetska,1131,village,38.02091293,47.60019334
UKR1413569900,Kholodne,Proletarska,Makiivska,Donetska,1603,urban type village,38.06459318,48.03423138
UKR1421282407,Zirka,Komarska,Velykonovosilkivskyi,Donetska,154,village,36.71901503,48.03441938
UKR1425288206,Chervona Zoria,Stepanivska,Shakhtarskyi,Donetska,61,village,38.90387531,47.87586015
UKR1423983303,Ukrainka,Komyshuvatska,Manhushskyi,Donetska,196,village,37.19305881,47.10487988
UKR1421581202,Blahovishchenka,Valerianivska,Volnovaskyi,Donetska,78,village,37.38242779,47.68080554
UKR1420987002,Blahodatne,Paraskoviivska,Bakhmutskyi,Donetska,137,village,38.01512753,48.69489615
UKR1420988402,Sviato-Pokrovske,Riznykivska,Bakhmutskyi,Donetska,542,village,38.05304596,48.83149614
UKR1420684505,Merezhky,Klenivska,Amvrosiivskyi,Donetska,82,village,38.24324708,47.75486145
UKR1423083202,Karpivka,Lymanska,Lymanskyi,Donetska,393,village,37.7468645,49.17858624
UKR1424256201,Karpivka,Raihorodotska,Slovianskyi,Donetska,368,village,37.64740651,48.89700567
UKR1424886402,Dersove,Svobodnenska,Boikivskyi,Donetska,400,village,37.9961625,47.31335661
UKR1423686803,Azov,Sakhanska,Novoazovskyi,Donetska,209,village,37.86222554,47.15735498
